"","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","Indiv"
"grm4._46",-0.031890643265605,-0.0252819614471032,-0.0498787411657329,-0.094538625399286,-0.00618231301441534,-0.329131397663336,"SL18-OI-6-FG1xSL18-LD-5-MG1"
"grm4._47",-0.346119876573773,0.0277186335254987,-0.0570728523451428,-0.0634413105084511,-0.00232302591407308,-0.157192732826602,"SL18-LD-1-FG1xSL18-OI-18-MG1"
"grm4._48",-0.257335680211609,-0.0143921267953249,-0.0683468250770849,-0.074217003206427,-0.00324139361741613,-0.417711443420191,"SL18-OI-6-FG1xSL18-NL-9-MG1"
"grm4._49",0.204260204301055,-0.0260184072189058,0.021883177963949,-0.0902636903980828,-0.00104821604539962,-0.0735556611515797,"SL18-OI-6-FG1xSL18-SF-15-MG1"
"grm4._50",-0.139378059956366,0.00711098796069373,-0.0282384479119722,-0.123714479434323,-0.00304498243214544,-0.185642201411048,"SL18-OI-6-FG1xSL18-SF-19-MG1"
"grm4._51",0.00621059008068223,-0.00231901199261333,-0.0023578216801512,-0.0233491059371143,0.00230305268394792,0.0537478493002475,"SL18-OI-7-FG3xSA18-CB-2-MG3"
"grm4._52",-0.0491467544360974,0.000122232373045798,-0.0242007556297201,-0.0806017316306029,-0.00506627691075383,0.0318671083963907,"SL18-OI-9-FG1xSL18-LL-9-MG2"
"grm4._53",-0.152301749148244,0.0380187443403495,-0.00481371725045727,0.0461942603824139,-0.00416030556211529,-0.329423422924952,"SL18-SF-13-FG1xSL18-LL-9-MG3"
"grm4._54",0.173299817042009,-0.0175245540145798,0.0157571141305279,0.108199475369563,0.00340207328862247,0.0245050358214787,"SL18-LD-1-FG2xSA18-CB-4-MG3"
"grm4._55",-0.221304612365842,0.0175281266294786,-0.039812697097354,-0.0171178926152138,-0.00386080900955164,-0.431039736534477,"SL18-SF-17-FG1xSL18-LL-9-MG1"
"grm4._56",0.248594283676287,-0.0145135513412544,0.0420853031652654,0.00323999046503774,-0.0036717893653544,-0.0485490167068282,"SL18-SF-17-FG3xSA18-CB-10-MG1"
"grm4._57",0.281065008915025,-0.0208005903723342,0.0379840974733886,0.0548050688608039,-0.00244796050963442,-0.190251482540015,"SL18-SF-17-FG3xSA18-CB-3-MG3"
"grm4._58",-0.12748811251523,0.0238626079358339,-0.0198497740126022,-0.0057231117043119,-0.00821119042920911,-0.110176951638315,"SL18-SF-17-FG3xSL18-LD-2-MG1"
"grm4._59",-0.10817979193822,-0.00708990095505399,-0.0257937483043466,-0.00466618820268881,-0.00125037405556761,0.052989629671462,"SL18-SF-17-FG3xSL18-NL-10-MG2"
"grm4._60",0.060781700417327,-0.00623334946037715,-0.00454906484853429,-0.0276456570945674,-0.00118871729771268,0.0082321427601774,"SL18-SF-17-FG3xSL18-NL-2-MG3"
"grm4._61",-0.134811311683632,-0.00357111844746065,-0.0370458633997203,-0.00404767643784104,-0.00159000867965761,-0.199256895124835,"SL18-SF-17-FG3xSL18-NL-9-MG1"
"grm4._62",0.17738042187735,-0.00543577641864281,0.0200628242673225,-0.0239624527837857,-0.00168314808818053,0.228763425128502,"SL18-SF-17-FG3xSL18-OI-7-MG1"
"grm4._63",0.209028462952815,-0.0060536769812295,0.0221683091520062,0.00431665557952648,-0.00245343848711601,0.105078908369531,"SL18-SF-17-FG3xSL18-OI-9-MG3"
"grm4._64",-0.0917178170927302,0.00981532533781387,-0.00772157196165986,0.0292487025821924,-0.00341086260658471,-0.341792047319994,"SA18-CB-10-FG2xSL18-LL-9-MG1"
"grm4._65",-0.084791090148907,0.0153960390515013,-0.00292629422193732,0.00679046422747349,0.00206157700255713,0.0240932757250929,"SL18-LD-1-FG2xSL18-SF-13-MG3"
"grm4._66",0.272811111780227,-0.0126083288991449,0.0587949315290072,0.0237943310852978,0.00503421479885224,0.261544603291463,"SL18-LD-1-FG2xSL18-SF-15-MG1"
"grm4._67",-0.431809377308099,0.020627009011125,-0.0759187334707145,0.00599126088657353,-0.00154413025032263,-0.141683538626076,"SL18-LD-1-FG3xSL18-NL-5-MG1"
"grm4._68",-0.319755392992905,0.0186449184361954,-0.0478004219486919,0.0107071782734093,-0.00272352503992117,0.0114187913574486,"SL18-LD-1-FG3xSL18-OI-11-MG2"
"grm4._69",0.0417731069042697,0.0117825958399222,0.0145521169420029,0.0914947829501635,0.000556616474787112,0.0551330822052595,"SL18-LD-1-FG3xSL18-OI-15-MG1"
"grm4._70",-0.187527242074721,0.0162851060314991,-0.0412534051154388,-0.0818960304505534,-6.45314323500122e-05,0.0303383017433014,"SL18-LD-1-FG3xSL18-OI-16-MG1"
"grm4._71",-0.0910767296786654,0.0150054840568721,-0.0203126116525832,-0.0238545344090905,-0.00536208124645419,-0.32687243166489,"SL18-LD-1-FG3xSL18-OI-6-MG2"
"grm4._72",-0.121728740669386,0.0172542054058631,-0.0213499021458821,0.00931640453660941,-0.00164375303020724,0.155815211130292,"SL18-LD-1-FG3xSL18-OI-7-MG1"
"grm4._73",-0.090080653663926,0.0166363050167599,-0.0192444173359742,0.037595472120324,-0.00241404384877975,0.0321306922089491,"SL18-LD-1-FG3xSL18-OI-9-MG3"
"grm4._74",0.212066968541065,-0.0284903322833066,0.010436198578629,0.149622618565683,-0.000102286940211134,-0.167393784070297,"SA18-CB-4-FG3xSA18-CB-4-MG3"
"grm4._75",-0.261889461983929,0.0154409668117876,-0.0522089153434185,0.0215016932171748,-0.00112916913684135,-0.194082993320125,"SL18-LD-1-FG3xSL18-NL-9-MG2"
"grm4._76",0.0486271892780038,0.0149461746564412,0.0125058844848236,0.0175367399701821,-0.00136881470780417,-0.00393652619165642,"SL18-LD-1-FG3xSL18-OI-15-MG2"
"grm4._77",-0.0366404489729057,0.014630417542411,0.0110224817738394,0.0914452440217354,-0.00277242292311078,-0.381509711961143,"SL18-LD-2-FG2xSA18-CB-3-MG3"
"grm4._78",-0.278775614968054,0.035556389053192,-0.0423808634695985,-0.0153084275419937,-0.00642657514088053,-0.268453596035977,"SL18-LD-2-FG2xSL18-LL-9-MG2"
"grm4._79",-0.452517077717637,0.0318598968806928,-0.0640075180565616,0.0325924900212606,-0.00191447115892011,-0.390515534582556,"SL18-LD-2-FG2xSL18-NL-9-MG1"
"grm4._80",-0.334559254746679,0.0533630313657557,-0.0238990853133896,-0.016904998817691,-0.00171805963788445,-0.158445998690954,"SL18-LD-2-FG2xSL18-SF-19-MG1"
"grm4._81",-0.352961092050219,0.015047571086649,-0.0708836782252713,0.026841023126364,-0.00237157479526862,-0.341539830943789,"SL18-LD-3-FG1xSL18-NL-9-MG1"
"grm4._82",-0.00894229134801316,0.0138804096069986,-0.00595543864784623,-0.00170924368959716,-0.00284245535937297,-0.0821551552620511,"SL18-LD-3-FG1xSL18-SF-19-MG2"
"grm4._83",0.0682692275770009,-0.0118258679550598,0.00076160115542933,-0.00279657892265085,0.00355074578698852,0.0167135139496222,"SL18-LD-3-FG2xSA18-CB-2-MG3"
"grm4._84",-0.00208239164354184,-0.0044465429395484,-0.0206854568327199,-0.00101769516611149,-0.00241888041882905,0.0322921301010792,"SL18-LD-3-FG2xSL18-LL-9-MG2"
"grm4._85",0.00774894804448012,-0.0062878382283264,-0.00316541770069415,-0.00118245583515601,-0.000747958551884874,-0.113784401358415,"SL18-LD-3-FG2xSL18-SF-17-MG3"
"grm4._86",-0.0426507167136291,0.000151975645654623,-0.0173469150419717,0.0231875740454219,0.0010174514353528,0.0158788215218893,"SL18-LD-4-FG1xSA18-CB-2-MG1"
"grm4._87",-0.26255625864139,0.0127439224892652,-0.0584355462891824,0.0796727617194156,0.000738219945011413,-0.0736264297667634,"SL18-LD-4-FG1xSL18-NL-3-MG2"
"grm4._88",-0.365483089517874,0.0261064348719541,-0.0690477560214491,0.0148317444996209,-0.00341509652359827,-0.399329264885144,"SL18-LD-4-FG2xSL18-LL-9-MG1"
"grm4._89",0.145057748705585,-0.00265724828956794,0.0184113223073467,0.024587501561434,0.00233317590131256,0.0250763307984789,"SL18-LD-4-FG2xSL18-SF-15-MG2"
"grm4._90",0.00810149855532882,0.00835587609759567,0.0106890005497711,-0.0094387951622621,0.000635524713418727,-0.320018792826764,"SL18-LD-4-FG3xSL18-SF-17-MG1"
"grm4._91",0.0588790967346154,-0.00981673376601818,0.01268939000438,0.0177479268545342,-0.00478805884520067,-0.225220410722045,"SL18-LD-5-FG1xSA18-CB-10-MG1"
"grm4._92",0.156842726997743,0.0102942949682771,0.0447337868728191,0.107796603438333,-0.0027978972741352,-0.210371363817885,"SA18-CB-7-FG1xSL18-LL-9-MG3"
"grm4._93",-0.278037124724322,0.0337958470468938,-0.039665314199607,-0.000462570649322421,-0.00332404538777043,-0.442040151302715,"SL18-LD-9-FG2xSL18-SF-13-MG3"
"grm4._94",-0.248184294726485,0.0108883467050213,-0.0382194148915893,-0.024193283661886,0.000649712223223812,-0.483949497213026,"SL18-LD-9-FG3xSL18-NL-7-MG1"
"grm4._95",0.0223178755183988,0.0145975502632804,0.0188191821666166,-0.0461929985557083,-0.000432581207154483,-0.40468519986061,"SL18-LD-9-FG3xSL18-SF-17-MG1"
"grm4._96",-0.499976563668871,0.0152594994503874,-0.0684572728765872,0.00218250542274102,-0.00312452165737829,-0.351890949922613,"SL18-LL-9-FG3xSL18-NL-9-MG1"
"grm4._97",0.19634510954496,-0.0313532225085737,0.0020986267906685,0.122836795952073,0.00286436534512628,0.125936426106442,"SL18-NL-10-FG1xSA18-CB-4-MG3"
"grm4._98",-0.158416451274271,0.0126230236048829,-0.0278974556348696,0.0528029382951391,-0.00431785058665218,0.107899956542745,"SL18-NL-10-FG1xSL18-LD-2-MG1"
"grm4._99",0.190491460771656,-0.00865639591332567,0.0377393522802497,0.0556548097219244,0.00254050453774601,0.183143857341983,"SL18-LD-10-FG1xSA18-CB-1-MG2"
"grm4._100",0.309954042949098,-0.0221469722659075,0.0479171945513561,0.116741988242704,0.00441056072781522,0.346158202194813,"SL18-NL-10-FG1xSL18-OI-15-MG1"
"grm4._101",0.146452284221294,-0.0166753641569519,0.0120151802850883,0.0345635818801087,0.00221019210433061,0.4468404511246,"SL18-NL-10-FG1xSL18-OI-7-MG1"
"grm4._102",0.243957562426666,-0.0129422982653083,0.0412568129493881,-0.0172497009818361,0.000460640856698966,0.231253982715494,"SL18-NL-10-FG1xSL18-SF-13-MG1"
"grm4._103",-0.43768162770956,0.00561696016687157,-0.0697825410456497,0.0847584147419757,0.00280563330562672,-0.0542303972616043,"SL18-NL-10-FG3xSL18-NL-3-MG2"
"grm4._104",0.238503296460575,-0.00735010957070794,0.056511695754075,0.0397116227210617,0.00451164866684698,0.258708158630094,"SL18-NL-2-FG1xSA18-CB-1-MG2"
"grm4._105",-0.00445362525041996,0.0194857190747895,0.0154079904994909,-0.0296695960281716,-0.00288474510910227,0.168542526347709,"SL18-NL-2-FG1xSL18-LD-13-MG2"
"grm4._106",0.0851644647663337,0.0111166572128197,0.0412987212817109,-0.0217298323410825,0.00204854625572971,-0.116202686849542,"SL18-NL-2-FG1xSL18-SF-17-MG1"
"grm4._107",-0.149710009994016,-0.00634468281478731,-0.0339759954586181,-0.0183037577059854,0.00355305683078964,-0.203560867296651,"SL18-NL-2-FG3xSA18-CB-2-MG3"
"grm4._108",-0.123934563559819,-0.021523225529291,-0.0384109962566932,0.0614641732369714,0.00291183968014352,-0.172889608779908,"SL18-NL-2-FG3xSA18-CB-4-MG1"
"grm4._109",-0.221753792817718,0.00331595910097517,-0.0544042446547614,0.0208212604920056,-0.00179924579998636,-0.198085714931001,"SL18-NL-2-FG3xSL18-LD-3-MG2"
"grm4._110",-0.14740941839874,-0.00549560177956277,-0.0398444465975882,-0.0797511307566617,0.00358161572254931,-0.00750054017383743,"SL18-NL-2-FG3xSL18-OI-16-MG1"
"grm4._111",0.115027898773079,-0.00286722547040595,0.0525811803533702,0.0973014718802574,0.00483600769031095,-0.00153535580421166,"SL18-NL-3-FG1xSA18-CB-7-MG2"
"grm4._112",-0.254814084386418,0.00731943812916118,-0.0287792227872923,0.0478093335200739,0.00221836957331832,0.0777056872395555,"SL18-NL-3-FG1xSL18-OI-11-MG2"
"grm4._113",-0.0355334161894844,0.0166353291790823,0.0136390535288472,0.0619478697025928,0.00287442619819842,-0.00920713973795682,"SL18-NL-3-FG1xSL18-SF-13-MG2"
"grm4._114",0.298180460584481,-0.00668076404976718,0.0479100559005122,0.118786134671577,-4.25586676534503e-05,0.0145902351417911,"SL18-NL-3-FG2xSL18-SF-17-MG2"
"grm4._115",0.0283519192992876,-0.00363101995157063,0.0109777395004583,0.0634228383801979,0.00301993816634929,-0.00885338728217571,"SL18-NL-3-FG3xSA18-CB-2-MG2"
"grm4._116",-0.170065528385156,0.0178828969414245,-0.0175974263053359,-0.0237337824368454,0.000821013600236604,-0.131649646644201,"SL18-LD-10-FG1xSL18-OI-18-MG1"
"grm4._117",0.512419193262575,-0.0367590174195551,0.0965411655503808,0.130706613427061,0.00397899396467201,0.307556209256375,"SL18-NL-6-FG1xSA18-CB-3-MG3"
"grm4._118",0.58054980209168,-0.0301901498933896,0.133529764457408,0.102821928508857,0.0062816752702451,0.502933480346659,"SL18-NL-6-FG1xSA18-CB-7-MG2"
"grm4._119",0.103762625729903,-0.0094752745238669,0.0213064104086834,0.0541051696244904,0.00267878647509829,0.293774609997685,"SL18-NL-6-FG1xSL18-LD-1-MG2"
"grm4._120",0.103866184602685,0.00790417199724909,0.0387072935019835,0.0701784266149879,-0.0017842312643346,0.387630608642562,"SL18-NL-6-FG1xSL18-LD-2-MG1"
"grm4._121",0.26859189698969,-0.0135517459842206,0.0441566224989063,0.0612990232531798,0.000942169682968288,0.410509012957461,"SL18-NL-6-FG1xSL18-LD-3-MG2"
"grm4._122",0.206835030966678,-0.0203616824597732,0.0412290199691427,0.0375691156985816,0.00538804927466059,0.614817301123507,"SL18-NL-6-FG1xSL18-NL-2-MG1"
"grm4._123",-2.21709857351504e-16,1.08210981967237e-16,-4.29307545177178e-17,-6.79660612441087e-12,-1.61524561228682e-18,4.63619880864863e-16,"SL18-ME-1-FG1xSL18-ME-1-MG1"
"grm4._124",-1.47952853350982e-16,0,5.62034844490888e-17,-2.82623163548789e-11,1.55370319175845e-18,0,"SL18-ME-1-FG1xSL18-ME-2-MG2"
"grm4._125",-0.00536312156289383,0.00830024563785316,0.00313898080347264,-0.0551000838110981,-0.00131711169753265,-0.216459300150288,"SL18-OI-4"
"grm4._126",-0.161534221993861,0.00311172117778391,-0.0221869546128493,0.0245472993499827,0.000576094006704975,0.0500245993163123,"SL18-OI-5"
"grm4._127",0.16504711372595,-0.0136197659880461,0.0259107068740404,-0.0681617032855716,-0.00532248018753285,-0.30754270502362,"SL18-OI-6"
"grm4._128",0.0265981805496912,0.000439842333020381,0.00295286934952714,-0.0402090639199596,-0.00129566465323043,0.0308159250890074,"SL18-OI-11"
"grm4._129",0.36700620966949,-0.00615163833632224,0.0674309454150945,0.0410906690341616,0.00364332719607318,0.148630964869123,"SL18-OI-15"
"grm4._130",-0.0227206336219113,-0.00231906806069352,-0.00952968388635864,-0.0844744966216004,0.0036670288279716,0.197589260872639,"SL18-OI-16"
"grm4._131",-0.0242402533224708,-0.00568371704212298,-0.00420792893989263,0.00447139946522666,-0.00461196123601159,-0.116594760002913,"SL18-OI-17"
"grm4._132",-0.045057171959939,0.0175452712968906,0.00888061396319684,-0.068439510450209,0.00207993545646114,-0.137067934050273,"SL18-OI-18"
"grm4._133",-0.268580519129195,0.0212542171602671,-0.0478987813519621,0.0083079890609324,-0.00315879349272701,-0.138901002439182,"SL18-LD-1"
"grm4._134",-0.0616259119225924,0.0093608753859445,-0.022644309757809,0.0318757878926138,-0.00319470794096772,-0.114608755270115,"SL18-LD-3"
"grm4._135",-0.110228831313688,0.0115722181984873,-0.0313956202632295,0.0300377840385027,-0.0018652914095377,-0.18777334943862,"SL18-LD-4"
"grm4._136",-0.0769977802927579,-0.00178586273937325,-0.0324956143406409,0.00316194109559577,-0.00472432811229296,-0.236229523394803,"SL18-LD-5"
"grm4._137",-0.140563527307112,0.0230674362530289,-0.0206544613031087,0.0187024777057385,-0.00419301891251602,-0.474259707134964,"SL18-LD-9"
"grm4._138",-0.0143970308074164,0.0134470489909274,0.00243865646006944,0.074800475351535,-0.00251676449365791,-0.0254581514085201,"SL18-LD-10"
"grm4._139",-0.0149554742224667,0.0184450007494553,-0.00344237206332876,0.000225556733377501,-0.00579668503797635,0.133959594894338,"SL18-LD-13"
"grm4._140",0.103452332177815,-0.0051241054429373,0.017931256307384,-0.00122169859823035,-0.000390173149497446,0.00115332298901027,"SL18-FW-2"
"grm4._141",0.110478803801426,-0.00624028391955049,0.0202978040798603,0.00369295421416269,0.000206746446210181,0.0474244440640728,"SL18-FI-1"
"grm4._142",0.110513296786736,-0.00537996038330539,0.0193096417440861,0.00892264020356957,0.000469859218251777,0.00669147260853924,"SL18-FI-2"
"grm4._143",0.0121041638025767,0.000497036137154006,0.000595763274525691,-0.0791827250253792,-0.000184607316567113,0.0345300937224757,"SL18-CC-1"
"grm4._144",0.133003068659589,0.00216571272165504,0.0224254053045034,-0.0327754152947024,-0.00172514492105491,-0.0168677606883016,"SL18-CC-2"
"grm4._145",0.0818040176381303,0.0019630182895534,0.0217562955281864,0.00676529949639474,-0.00142172540706268,-0.15786668347575,"SL18-CC-3"
"grm4._146",0.00412367797019175,0.000817786047114443,0.00133024450242486,-0.00713243199047696,0.000130996109642021,0.0262149443863184,"SL18-CC-4"
"grm4._147",0.1626031332392,0.00417359452511646,0.0252767837222052,-0.0165754443442317,-0.000973839654535694,0.0298436000769307,"SL18-CC-5"
"grm4._148",-0.00606343877226389,0.00295702190614406,-0.00903282528253081,-0.022338215684458,0.000518600694839299,0.0835757754513656,"SL18-CC-6"
"grm4._149",0.119558800639974,0.00271447183598082,0.0189813436090879,-0.0208773201045324,-0.00137005713593728,-0.0828530956445428,"SL18-CC-7"
"grm4._150",-0.0509210133521181,0.00134227929171084,-0.0127671111134602,0.0255784292062765,0.000798492957112147,-0.0198634869486095,"SL18-CC-8"
"grm4._151",0.012685940817147,0.000364518867439374,0.00237702429355038,-0.019010426192165,-0.000202319895354726,0.033334289314481,"SL18-CC-9"
"grm4._152",0.227495887437893,0.000690342798404764,0.0395607966303279,-0.0380622875185904,-0.00187512702426951,-0.280163791726181,"SL18-CC-12"
"grm4._153",0.0704819193369462,-0.00429996933210073,0.013293214086027,-0.000500974997354982,-0.000611264062394824,-0.0108657806376693,"SL18-FW-14"
"grm4._154",0.140718517926931,-0.00206101419745884,0.0230651701894444,-0.0345933418442112,-0.000468278938327771,-0.122353333265383,"SL18-NC-2"
"grm4._155",-0.13125636828246,0.000774749697473063,-0.0234175726871861,0.0321002736668865,0.00146286309347684,0.078149719860145,"SL18-NC-1"
"grm4._156",-0.281422860145847,-8.02412919881302e-05,-0.0408477880948404,-0.0400608750210291,0.00290706466431916,0.230487540226895,"SL18-NC-5"
"grm4._157",0.137394236788662,-0.00528813660312023,0.040475196481807,-0.00827836483030285,-0.00131051295574447,0.188816538581917,"SL18-JS-6"
"grm4._158",-0.100309468571815,0.00123518436692289,-0.0237843738680605,0.00965950470733177,0.00200999562797496,0.225576537306793,"SL18-JS-5"
"grm4._159",-0.242177966556222,-0.00301796543877929,-0.0473733207543572,0.000258856711747373,0.00307531931829942,0.147027105106375,"SL18-JS-9"
"grm4._160",-0.132435000691232,-0.00421902548906349,-0.0239806781730381,0.00173752502942073,0.00249294271989016,0.202456318192905,"SL18-NC-8"
"grm4._161",-0.192924319256974,0.00513208422852463,-0.0404933233196763,0.0204956970922743,0.0023488526055684,-0.0165896573801868,"SL18-NC-10"
"grm4._162",-0.0188943684707312,-0.00381731150106818,-0.00973195970160405,0.0342866006125697,0.00138797220112635,-0.0242122707855062,"SL18-NC-9"
"grm4._163",-0.105992316633639,-0.000479302665556736,-0.0241115318522487,-0.00474431977191204,0.00190159358935022,0.042614687600212,"SL18-NC-12"
"grm4._164",-0.143387881890707,-0.0043567191341168,-0.0264705930573108,-0.00364854057152217,0.00269065822898007,0.0950891398619482,"SL18-NL-2"
"grm4._165",-0.120573537231786,0.00614188856353505,-0.0145884338609099,0.12517524615983,0.003883205921104,-0.00673794520005426,"SL18-NL-3"
"grm4._166",-0.210201524224723,-0.00144550800468449,-0.0347800119225489,0.00325947735174192,0.00140125591788415,-0.0351729943988861,"SL18-NL-5"
"grm4._167",-0.260168661706352,0.0013077537671127,-0.042527405267356,-0.0171392571803489,0.00191630051997684,-0.214635914055437,"SL18-NL-7"
"grm4._168",0.134492533950685,-0.0171170416764121,0.0286799864839244,-0.0318797211423558,0.00220295686054016,0.373664190552229,"SL18-NL-6"
"grm4._169",-0.109496609912765,-0.00850066751028211,-0.032850607878349,0.0283462780076241,0.00200043729637154,-0.050100075510814,"SL18-NL-9"
"grm4._170",-0.178394591476518,-0.0122237652650827,-0.0324280199966721,0.040208997282719,0.00226957993927318,0.149538967681871,"SL18-NL-10"
"grm4._171",-0.114823699662337,-0.0036015801006912,-0.0265581926949153,0.026454782520749,0.00249052417431801,0.303427284137975,"SL18-JS-19"
"grm4._172",-0.117649667711402,-0.00362525111909707,-0.0245216026637984,-0.0247220491421044,0.00268002164754146,0.160907527423718,"SL18-JS-16"
"grm4._173",-0.162070688543292,-0.00161995309541521,-0.0276373847501768,0.00576447430230012,0.00193591652060942,0.105942360333641,"SL18-JS-11"
"grm4._174",0.0814014974261547,-0.00504942810713865,0.0124285496831643,-0.00616355352748899,3.48791413671284e-06,0.0399282316285748,"SL18-BL-10"
"grm4._175",0.100704005102329,-0.0060724217160893,0.0180035201580822,0.00318951710150956,0.000263116856563942,0.0193965444999334,"SL18-BL-11"
"grm4._176",0.101093218864242,-0.00606536020446486,0.0174415414328458,-0.00311049515629893,-4.45692120554408e-05,0.00514455980791598,"SL18-BL-12"
"grm4._177",0.110045977822959,-0.00554355296642678,0.0186293496472483,-0.00329916286849105,-0.000124389580430003,0.0402453319234083,"SL18-BL-13"
"grm4._178",0.0943545082613267,-0.00368762212624031,0.0171088728356739,0.00213677456559593,-0.000178672112219157,0.00359286233113469,"SL18-BL-14"
"grm4._179",0.10180016234927,-0.00531074642725288,0.018192747729752,0.00150219456932868,-3.89804223985193e-05,0.00434492523876874,"SL18-BL-15"
"grm4._180",0.125344278895395,-0.00527935369853632,0.023928663067763,-0.00206095784304849,-0.000265757469355337,0.039119949307421,"SL18-BL-16"
"grm4._181",0.100090468978573,0.00125647433299855,0.0199861401763381,0.000419860644193254,-0.000978087581576,-0.0289595220938074,"SL18-CC-10"
"grm4._182",0.298541782724535,0.00289134558156101,0.0504741027787091,-0.026779059025334,-0.00213646441675318,-0.243324882089578,"SL18-CC-11"
"grm4._183",0.141261928909504,0.0147900386059696,0.0410608411935149,-0.0308498498159979,-0.00116822977393012,-0.0460960206486742,"SL18-SF-13"
"grm4._184",-0.179634715055832,0.0110053763057318,-0.0323649145674417,-0.0119894076547336,-0.000128689745702376,-0.265236818623691,"SL18-OI-2"
"grm4._185",0.102977252199779,-0.00180752299594012,0.0321539402654219,-0.00883593184212452,0.00104023159147808,0.296561932361398,"SL18-OI-14"
"grm4._186",0.0533607104352708,-0.00442263776369253,0.00645849773192393,-0.00320095210309857,0.000251370196947949,0.00721032262846022,"SL18-PI-1"
"grm4._187",0.169611163432406,-0.0136825325501827,0.031973562907121,0.0641064981498646,0.00244563570741946,0.166332167492515,"SA18-CB-1"
"grm4._188",0.146211984883819,-0.0149889950717537,0.0282331506050541,0.0821626651794076,0.000320149499272247,-0.150504116961167,"SA18-CB-3"
"grm4._189",0.174512858180173,-0.0237080683087526,0.0174258406439648,0.0978094856389772,0.000332824936468232,-0.0960632218670265,"SA18-CB-4"
"grm4._190",0.357381488102996,-0.0194669263506388,0.081861944349347,0.0778307512865634,0.00156378258376447,0.0680637154631333,"SA18-CB-7"
"grm4._191",0.282047699228729,-0.0157207169779385,0.0588874124666195,0.0588715715754379,-0.00185684496284483,-0.0474909785388869,"SA18-CB-10"
"grm4._192",-0.107525509498248,0.00202947425948767,-0.0249411459502516,0.00182131117659868,0.000779283057511385,0.066393394053774,"SL18-NC-11"
"grm4._193",0.0475180332496669,-0.00261618434715138,0.00716617795408395,0.000127715251459118,-0.000150176837103954,-0.0205169434936452,"SL18-TI-1"
"grm4._194",0.029887276881884,-0.00162317505470146,0.00413100635556,-0.00310881880651819,-2.68057503869656e-05,-0.0117876784112449,"SL18-TI-2"
"grm4._195",0.0534713209552442,-0.00401765280741346,0.00705417465562609,0.000740372790154773,0.000223720379298513,-0.0282985454469227,"SL18-TI-3"
"grm4._196",0.0755428869344682,-0.0055264896496723,0.00997830363496755,-0.0019530392456107,0.000294862486375575,0.00714011057987972,"SL18-TI-4"
"grm4._197",0.0514710796349141,-0.0020550754857576,0.00938244854627249,-0.0119651064299702,-0.000103292813754372,0.0169300586120089,"SL18-BL-17"
"grm4._198",-0.113075990773277,0.00134854264752202,-0.0230690195872887,-0.0283788687720748,0.000233863341995885,0.0303539716920052,"SL18-OD-3"
"grm4._199",-0.13598542396813,-0.00026917344036049,-0.0242459847125375,0.0309694823094367,0.00117603938770456,-0.00672878079357306,"SL18-OD-5"
"grm4._200",0.0360396422420133,0.00194355300497987,0.0077902953694906,-0.0250968402365754,-0.00109818507392887,-0.064344163441465,"SL18-OD-6"
"grm4._201",0.0686131696592383,-0.000345104373286111,0.0117861674027955,-0.0263653856435412,-0.000321712255820409,-0.0132643301172259,"SL18-OD-10"
"grm4._202",0.063367178507048,-0.00746487374417816,0.0133287587844028,-0.00173246480062356,0.00298814818691666,0.00397355565517573,"SA18-CB-2"
"grm4._203",-0.0155624385906817,-0.00119793005307938,-0.00619391070731964,-0.0134016194719274,0.000856027767184104,-0.151051763247875,"SL18-NC-15"
"grm4._204",0.0345707368521115,-0.00211497532286901,0.00359155167590509,-0.0104922059098931,-5.1826651108044e-05,0.00960336707242427,"SL18-BL-18"
"grm4._205",0.0614264706737616,-0.00381616422855932,0.00928453861293656,-0.00374954034447676,-6.05940480502714e-05,0.0146764974585235,"SL18-FW-21"
"grm4._206",0.118509879415201,-0.000701583686066185,0.0173479177380338,-0.0338616701221402,-0.00275674840690949,-0.186954091546786,"SL18-SF-17"
"grm4._207",-0.240843174045879,0.019721080149908,-0.0339650182209127,-0.000374116637785608,-0.00496486875703657,-0.314255808716679,"SL18-LL-9"
"grm4._208",-0.296848307616241,0.0417978873290766,-0.0352990010076617,0.0129112812544756,-0.0071008426136338,-0.24092093489899,"SL18-LD-2"
"grm4._209",0.0306418798774129,-0.00319676732671945,0.00259884124609471,-0.00545860815496747,-0.000148680840654023,0.0283798710480137,"SL18-FW-12"
"grm4._210",0.00581352442058263,0.0145463036814683,0.0132519094197276,-0.0228284670902172,0.000588669860389736,0.0906155747355483,"SL18-SF-19"
"grm4._211",-0.0215902560412421,-0.00577580942052217,-0.000242283634024868,0.0829376191867647,0.0018785122759406,0.155468430648329,"SA18-CB-5"
"grm4._212",0.336456063986269,-0.0153113135649344,0.0641701976593874,0.0102830021509008,0.00402516238860229,0.19701340141728,"SL18-SF-15"
"grm4._213",-0.0525946325260963,0.00855454083984647,-0.00537270607522926,-0.0171177373966357,1.28929368800646e-05,-0.0405833203688397,"SL18-SF-18"
"grm4._214",0.174411713854247,-0.00875610850147822,0.0354142563753392,0.0293024398284184,0.001054450439573,0.0781449441056183,"SA18-CB-9"
"grm4._215",0.122695217327468,-0.00237025244661772,0.0207869396799106,0.00885632756194527,0.000533582513472674,0.20810896165879,"SL18-OI-7"
"grm4._216",0.051638476608672,-0.00441775081147951,0.00589711490214444,-0.00551088485991757,-0.000886715589040598,0.135981977463424,"SL18-OI-9"
